SpinCore CPMG NMR\NQR Experiment
Spectrometer Frequency (MHz): 29.9016
Spectral Width (kHz): 100.0
Number of Acquisition Points: 12114.0
90 Degree Pulse-Width (us): 1.5
90 Degree Pulse Phase (Degrees): 0.00
Transient Delay (us): 15.00
Tau (ms): 1.00
Points Per Echo: 0.0
Number of Echoes: 60.0
Repetition Delay (s): 
Number of Scans: 100.0
ADC Clock Frequency (MHz): 75.00
Blanking Bit: 2.0
Deblank Delay: 3000.00
Output Amplitude Scaling: 1.00
Bypass FIR: Yes
 
Time (s), Magnitude Data
0.0088900, 101939.4997290
0.0089000, 138027.6459627
0.0089100, 156518.9516001
0.0089200, 220515.7807732
0.0089300, 236513.1270141
0.0089400, 281507.0116161
0.0089500, 302262.3288999
0.0089600, 351838.9846336
0.0089700, 419288.5372080
0.0089800, 441803.4337949
0.0089900, 386043.3060500
0.0090000, 303128.0304030
0.0090100, 473507.9414128
0.0090200, 10186771.8946791
0.0090300, 295445.9654776
0.0090400, 248749.6224902
0.0090500, 389707.7069010
0.0090600, 205173.3591478
0.0090700, 132041.8621196
0.0090800, 175963.1176184
0.0090900, 239572.7927896
0.0091000, 226847.4374398
0.0091100, 208346.2826786
0.0091200, 196205.6031641
0.0091300, 162521.9769047
0.0091400, 172613.6579185
0.0091500, 156585.4754503
0.0091600, 95044.7782679
0.0091700, 106522.8751865
0.0091800, 135201.4119490
0.0091900, 101657.2266442
0.0092000, 112565.5862375
0.0092100, 112175.6095994
0.0092200, 89287.2515256
0.0092300, 68850.1168118
0.0092400, 76544.6038464
0.0092500, 59514.7016879
0.0092600, 58718.9701289
0.0092700, 50039.2308594
0.0092800, 52102.3633245
0.0092900, 42568.8583944
0.0093000, 52046.0368904
0.0093100, 64287.5596441
0.0093200, 29803.0975739
0.0093300, 45623.6757506
0.0093400, 25419.3483001
0.0093500, 48284.4012078
0.0093600, 46655.7192421
0.0093700, 21318.7696643
0.0093800, 49751.5144795
0.0093900, 18115.3339743
0.0094000, 66512.1766295
0.0094100, 30759.1380894
0.0094200, 67761.4849970
0.0094300, 54049.2072930
0.0094400, 53878.8037358
0.0094500, 61920.4730279
0.0094600, 71950.2856144
0.0094700, 67889.5203990
0.0094800, 77053.7352242
0.0094900, 99296.0208870
0.0095000, 66462.8100670
0.0095100, 92534.6104169
0.0095200, 84872.9534540
0.0095300, 108586.7159831
0.0095400, 93888.3819224
0.0095500, 115727.5831295
0.0095600, 117608.3059142
0.0095700, 107260.6315943
0.0095800, 114119.8791841
0.0095900, 141059.7648410
0.0096000, 124637.5272059
0.0096100, 135982.6464590
0.0096200, 152266.2053445
0.0096300, 171420.4552001
0.0096400, 148069.3935964
0.0096500, 190295.3101787
0.0096600, 178655.9216931
0.0096700, 194717.4247827
0.0096800, 188037.1920153
0.0096900, 205095.5423041
0.0097000, 222647.1488701
0.0097100, 228743.7082435
0.0097200, 227737.3455979
0.0097300, 248683.8634351
0.0097400, 243083.3164370
0.0097500, 249831.9709425
0.0097600, 267307.7563858
0.0097700, 273456.3288150
0.0097800, 304897.7627091
0.0097900, 286108.8929062
0.0098000, 329864.3574032
0.0098100, 336283.4901463
0.0098200, 351349.5753591
0.0098300, 394543.4367481
0.0098400, 446335.4591392
0.0098500, 497662.2201393
0.0098600, 560757.9883024
0.0098700, 632357.4935533
0.0098800, 678666.9870865
0.0098900, 758780.4867318
0.0099000, 810268.9087877
0.0099100, 910665.4572322
0.0099200, 1050419.9147603
0.0099300, 1287507.4517303
0.0099400, 1591693.5910068
0.0099500, 1967045.2300265
0.0099600, 2353399.9490034
0.0099700, 2675732.6474119
0.0099800, 3022160.8875804
0.0099900, 3318712.5364685
0.0100000, 3490561.2581283
0.0100100, 3555508.7161589
0.0100200, 3455157.2603866
0.0100300, 3286720.2170383
0.0100400, 3054057.1161136
0.0100500, 2757395.4642833
0.0100600, 2251037.8096123
0.0100700, 1739689.8623022
0.0100800, 1356675.5370279
0.0100900, 1078372.5514775
0.0101000, 972666.4046465
0.0101100, 960285.5854682
0.0101200, 924781.0642449
0.0101300, 842425.8041780
0.0101400, 714484.3301662
0.0101500, 650315.2372450
0.0101600, 542443.1689836
0.0101700, 487487.6455994
0.0101800, 442208.4020425
0.0101900, 399471.4096528
0.0102000, 353304.8520315
0.0102100, 364883.0699567
0.0102200, 340990.1275125
0.0102300, 316418.3159838
0.0102400, 302760.4824758
0.0102500, 299037.5944392
0.0102600, 281736.4073829
0.0102700, 264404.4616870
0.0102800, 253215.8179913
0.0102900, 280140.2480901
0.0103000, 232769.3971681
0.0103100, 231489.3440161
0.0103200, 222437.8384381
0.0103300, 243337.2598555
0.0103400, 194625.3436041
0.0103500, 218835.2132222
0.0103600, 204489.2673100
0.0103700, 189884.4551826
0.0103800, 203709.5074119
0.0103900, 189676.9319448
0.0104000, 176786.1196870
0.0104100, 188635.8817882
0.0104200, 161395.3762968
0.0104300, 137029.9627381
0.0104400, 167677.8198361
0.0104500, 143989.2081303
0.0104600, 138672.1016679
0.0104700, 142559.7200895
0.0104800, 135478.1929168
0.0104900, 127217.0489832
0.0105000, 122991.8720282
0.0105100, 122955.0876133
0.0105200, 123646.2189191
0.0105300, 131562.2171332
0.0105400, 103979.2590183
0.0105500, 123212.6773551
0.0105600, 128427.0170369
0.0105700, 116954.4287191
0.0105800, 108435.4769298
0.0105900, 137236.2409315
0.0106000, 93712.3468119
0.0106100, 104693.4317758
0.0106200, 117382.1145362
0.0106300, 127561.5812069
0.0106400, 113239.2347025
0.0106500, 88622.9482978
0.0106600, 139326.6402451
0.0106700, 121187.0419228
0.0106800, 106537.8704687
0.0106900, 150390.9414327
0.0107000, 120917.9385947
0.0107100, 124169.6623979
0.0107200, 128912.8566203
0.0107300, 126558.9524490
0.0107400, 139134.8938297
0.0107500, 131529.1204030
0.0107600, 132054.9748325
0.0107700, 165137.4660851
0.0107800, 108402.9079176
0.0107900, 166944.6729728
0.0108000, 164034.3171321
0.0108100, 176029.8477106
0.0108200, 163004.9685255
0.0108300, 245607.3050257
0.0108400, 209945.0909762
0.0108500, 251178.2172482
0.0108600, 312537.6955089
0.0108700, 323674.0628008
0.0108800, 385516.1372096
0.0108900, 375399.2447049
0.0109000, 453923.9132553
0.0109100, 521870.4667655
0.0109200, 624674.3687915
0.0109300, 683266.2564396
0.0109400, 813492.1308415
0.0109500, 894735.4011729
0.0109600, 904707.2151641
0.0109700, 957796.3618432
0.0109800, 934159.9852729
0.0109900, 951808.1496237
0.0110000, 893310.8758909
0.0110100, 958722.6439018
0.0110200, 9870269.9169336
0.0110300, 701331.1004404
0.0110400, 290147.4648588
0.0110500, 294736.9942474
0.0110600, 954098.7875398
0.0110700, 842241.2087668
0.0110800, 731967.4345898
0.0110900, 646833.4182848
0.0111000, 634409.4760988
0.0111100, 530948.5378791
0.0111200, 535538.3397638
0.0111300, 426135.3257757
0.0111400, 373035.3338760
0.0111500, 298237.6602141
0.0111600, 225592.7403796
0.0111700, 214648.1681496
0.0111800, 214508.9387601
0.0111900, 154503.2558945
0.0112000, 170059.0879959
0.0112100, 147769.2346938
0.0112200, 130223.8046749
0.0112300, 126786.8180214
0.0112400, 111288.5587381
0.0112500, 115349.8210879
0.0112600, 113149.1136510
0.0112700, 97244.8088332
0.0112800, 84647.7165197
0.0112900, 112557.5930135
0.0113000, 96159.1938818
0.0113100, 105442.9185152
0.0113200, 96207.3989878
0.0113300, 90585.7547521
0.0113400, 87482.7091602
0.0113500, 99628.0509746
0.0113600, 87237.4291804
0.0113700, 98917.0536611
0.0113800, 90034.1258524
0.0113900, 111310.2828044
0.0114000, 93428.3571513
0.0114100, 97876.1982558
0.0114200, 93391.1978133
0.0114300, 105490.6883331
0.0114400, 91818.7066833
0.0114500, 99578.7585833
0.0114600, 105803.7498390
0.0114700, 110115.6504090
0.0114800, 114995.0860559
0.0114900, 110591.0040555
0.0115000, 113042.6538303
0.0115100, 128706.2160775
0.0115200, 128799.0840107
0.0115300, 115604.3731007
0.0115400, 129005.8207446
0.0115500, 140615.0598265
0.0115600, 135874.7927248
0.0115700, 125954.1832969
0.0115800, 144139.7980608
0.0115900, 160238.3037011
0.0116000, 149994.6334107
0.0116100, 160070.8900081
0.0116200, 164947.9986814
0.0116300, 171139.3018392
0.0116400, 182353.3229777
0.0116500, 192303.5503910
0.0116600, 199791.7202614
0.0116700, 202825.7696497
0.0116800, 201776.6637870
0.0116900, 204084.7524559
0.0117000, 214686.7653117
0.0117100, 243678.6445506
0.0117200, 218340.6711220
0.0117300, 258187.5027572
0.0117400, 234981.7027536
0.0117500, 231563.6798205
0.0117600, 265146.7045788
0.0117700, 249698.5255103
0.0117800, 273983.3804832
0.0117900, 293246.1165045
0.0118000, 319264.8012434
0.0118100, 333368.7649931
0.0118200, 346238.8814937
0.0118300, 379672.0837170
0.0118400, 394067.0795207
0.0118500, 416414.1427617
0.0118600, 471341.4464377
0.0118700, 531669.4232848
0.0118800, 652117.2583984
0.0118900, 717802.6482328
0.0119000, 839077.5177998
0.0119100, 906010.5160565
0.0119200, 964527.5252330
0.0119300, 915427.5302939
0.0119400, 902523.5263349
0.0119500, 950364.7947436
0.0119600, 1138624.8889823
0.0119700, 1526717.4114200
0.0119800, 1879796.7809136
0.0119900, 2386202.9651765
0.0120000, 2701930.2322756
0.0120100, 2969779.4934448
0.0120200, 3158105.3037125
0.0120300, 3221338.9087872
0.0120400, 3247276.3603816
0.0120500, 3119272.7243311
0.0120600, 2882780.3552135
0.0120700, 2560179.7939965
0.0120800, 2285337.0022633
0.0120900, 1998567.1864738
0.0121000, 1724281.4551552
0.0121100, 1468482.7434335
0.0121200, 1181923.4575187
0.0121300, 957363.6283043
0.0121400, 761797.0462334
0.0121500, 653631.5101049
0.0121600, 530077.7610766
0.0121700, 505780.4970983
0.0121800, 467214.5048187
0.0121900, 436321.1897777
0.0122000, 397258.6983868
0.0122100, 372444.2507437
0.0122200, 324249.0343131
0.0122300, 330319.9654698
0.0122400, 269656.1666196
0.0122500, 267884.4593813
0.0122600, 269417.9308361
0.0122700, 261218.1164946
0.0122800, 263831.3519088
0.0122900, 227689.7469145
0.0123000, 236043.2568514
0.0123100, 248052.3515148
0.0123200, 216598.7419285
0.0123300, 211418.9834665
0.0123400, 207595.9275371
0.0123500, 225272.0221466
0.0123600, 179172.6795720
0.0123700, 178371.4528757
0.0123800, 178983.2483251
0.0123900, 166436.8653874
0.0124000, 161947.3117900
0.0124100, 157187.3259426
0.0124200, 158295.5591354
0.0124300, 119880.2257672
0.0124400, 132460.9489397
0.0124500, 114746.1874312
0.0124600, 124746.3912304
0.0124700, 101465.8169927
0.0124800, 111341.5455973
0.0124900, 77896.4844008
0.0125000, 91268.9458743
0.0125100, 95234.5555458
0.0125200, 88846.2195031
0.0125300, 114246.5807497
0.0125400, 50826.6168459
0.0125500, 71930.1354719
0.0125600, 90954.7678629
0.0125700, 73723.0009224
0.0125800, 82753.0620823
0.0125900, 33895.4355777
0.0126000, 113158.4260451
0.0126100, 56255.3681083
0.0126200, 49102.9414699
0.0126300, 39820.3328213
0.0126400, 80976.1864563
0.0126500, 40085.6000080
0.0126600, 76968.6558802
0.0126700, 69582.1561106
0.0126800, 71312.9712885
0.0126900, 53735.7284681
0.0127000, 73501.9565590
0.0127100, 40548.0653546
0.0127200, 104826.0931114
0.0127300, 36911.1094929
0.0127400, 53289.7039305
0.0127500, 52213.7452497
0.0127600, 68532.2595571
0.0127700, 76203.5592410
0.0127800, 74573.5092174
0.0127900, 49633.8259859
0.0128000, 65986.6252585
0.0128100, 90999.3624648
0.0128200, 76679.2748075
0.0128300, 59728.3801555
0.0128400, 82056.6534353
0.0128500, 59418.9523385
0.0128600, 73872.0711771
0.0128700, 79674.0123252
0.0128800, 116562.3520911
0.0128900, 121458.1615578
0.0129000, 113127.3078439
0.0129100, 111300.0690476
0.0129200, 132920.1903249
0.0129300, 68661.5915414
0.0129400, 105135.8178073
0.0129500, 89100.6889311
0.0129600, 172765.2004600
0.0129700, 160175.0680037
0.0129800, 174951.9747188
0.0129900, 148308.6613047
0.0130000, 129073.3307620
0.0130100, 136983.1537745
0.0130200, 11962338.1785396
0.0130300, 1242011.2791634
0.0130400, 328863.7068833
0.0130500, 334619.5452152
0.0130600, 282374.5186592
0.0130700, 319542.4612239
0.0130800, 437703.1693465
0.0130900, 469325.8379868
0.0131000, 439590.4368682
0.0131100, 417018.2873412
0.0131200, 341020.9497172
0.0131300, 316567.7638753
0.0131400, 289356.2758694
0.0131500, 285098.4418898
0.0131600, 264236.2510501
0.0131700, 252117.2544928
0.0131800, 217984.6399818
0.0131900, 184935.1313948
0.0132000, 172528.2953982
0.0132100, 165689.5737366
0.0132200, 167149.5563261
0.0132300, 75858.7772970
0.0132400, 132514.6159863
0.0132500, 122028.5105744
0.0132600, 101826.2262337
0.0132700, 115469.5868227
0.0132800, 118856.8929133
0.0132900, 93815.5781627
0.0133000, 108127.8957763
0.0133100, 101805.0962624
0.0133200, 117621.1006410
0.0133300, 81902.8287668
0.0133400, 74638.5559681
0.0133500, 90892.2299264
0.0133600, 131066.6922486
0.0133700, 98199.7937931
0.0133800, 110646.4185141
0.0133900, 92010.2367348
0.0134000, 90294.0568642
0.0134100, 106812.8241224
0.0134200, 124889.4731713
0.0134300, 63560.5538129
0.0134400, 93578.1981553
0.0134500, 61171.8821764
0.0134600, 147776.9179168
0.0134700, 87495.8047566
0.0134800, 78629.3194298
0.0134900, 102531.7375109
0.0135000, 121290.0885522
0.0135100, 90927.1369174
0.0135200, 102776.1468435
0.0135300, 105988.2300871
0.0135400, 100665.7682681
0.0135500, 117959.5219556
0.0135600, 131811.8464555
0.0135700, 140790.5294613
0.0135800, 103157.3877626
0.0135900, 127294.7749831
0.0136000, 131941.0196110
0.0136100, 165682.4869834
0.0136200, 147412.6198024
0.0136300, 124350.1114796
0.0136400, 162714.1596912
0.0136500, 164236.3419466
0.0136600, 152601.1500514
0.0136700, 207146.5068713
0.0136800, 181725.9145472
0.0136900, 176166.2918523
0.0137000, 215436.9263845
0.0137100, 201270.1806528
0.0137200, 213399.7089642
0.0137300, 223733.1743126
0.0137400, 197493.6850256
0.0137500, 232780.7269191
0.0137600, 256113.6190522
0.0137700, 226263.3402321
0.0137800, 234100.7841508
0.0137900, 243394.1945733
0.0138000, 283582.1577074
0.0138100, 268607.4287897
0.0138200, 291495.1132026
0.0138300, 334637.8482494
0.0138400, 332228.6496150
0.0138500, 368728.9065343
0.0138600, 354916.8859902
0.0138700, 395167.6402756
0.0138800, 429888.6332831
0.0138900, 479486.6445961
0.0139000, 628247.6865457
0.0139100, 775789.3086302
0.0139200, 953509.1368083
0.0139300, 1148983.7682948
0.0139400, 1317236.3469401
0.0139500, 1503337.5984525
0.0139600, 1753697.2049792
0.0139700, 2034411.9404636
0.0139800, 2396672.0439762
0.0139900, 2706802.7603551
0.0140000, 3036129.2879619
0.0140100, 3120168.5281518
0.0140200, 3204567.6247477
0.0140300, 3173716.1106252
0.0140400, 3050057.4915082
0.0140500, 2831652.1818716
0.0140600, 2494988.1101867
0.0140700, 2127287.0554742
0.0140800, 1777064.7934077
0.0140900, 1384499.0369101
0.0141000, 1177732.5450292
0.0141100, 1021077.8623886
0.0141200, 915219.1642252
0.0141300, 903206.0424920
0.0141400, 881725.4995757
0.0141500, 859110.4750362
0.0141600, 758900.3390334
0.0141700, 687757.4829000
0.0141800, 602366.5016001
0.0141900, 505333.9726755
0.0142000, 441710.6001954
0.0142100, 399165.0078677
0.0142200, 359270.2875176
0.0142300, 341395.3746025
0.0142400, 315934.8114153
0.0142500, 306148.0546990
0.0142600, 268882.1165883
0.0142700, 289680.2247030
0.0142800, 278268.7498894
0.0142900, 251944.0234755
0.0143000, 220344.4399594
0.0143100, 254012.6677648
0.0143200, 246453.3717684
0.0143300, 202013.1412805
0.0143400, 201602.1161099
0.0143500, 234921.9198053
0.0143600, 189057.5391409
0.0143700, 184434.6537937
0.0143800, 175384.5500379
0.0143900, 174527.9275589
0.0144000, 154321.5754261
0.0144100, 157856.6743125
0.0144200, 137114.1038296
0.0144300, 158024.1887718
0.0144400, 145696.1657869
0.0144500, 124246.7197555
0.0144600, 127076.8348559
0.0144700, 113381.2611413
0.0144800, 108047.6145086
0.0144900, 129525.2071606
0.0145000, 99021.8253316
0.0145100, 99460.0730193
0.0145200, 86672.3832371
0.0145300, 104065.7003628
0.0145400, 86291.0089523
0.0145500, 71173.2018459
0.0145600, 108296.8000266
0.0145700, 57244.9864006
0.0145800, 83267.8861567
0.0145900, 62738.9382282
0.0146000, 84056.3379704
0.0146100, 69118.0809123
0.0146200, 61492.6987536
0.0146300, 50579.6916262
0.0146400, 62728.3761786
0.0146500, 56632.2349638
0.0146600, 54748.0102013
0.0146700, 49144.0388247
0.0146800, 52240.1651318
0.0146900, 56186.5594693
0.0147000, 45789.3222597
0.0147100, 53278.2230372
0.0147200, 70058.3386186
0.0147300, 53168.6148117
0.0147400, 46012.7146884
0.0147500, 31258.0262493
0.0147600, 59731.7114521
0.0147700, 42557.4245696
0.0147800, 39633.2872722
0.0147900, 34681.6392490
0.0148000, 38451.1294242
0.0148100, 60307.2112521
0.0148200, 36754.9772004
0.0148300, 30639.9912859
0.0148400, 30127.1200416
0.0148500, 14291.2791940
0.0148600, 37652.0667693
0.0148700, 43705.0974144
0.0148800, 62137.5655220
0.0148900, 87196.9566900
0.0149000, 139853.5473772
0.0149100, 153117.2166544
0.0149200, 203112.8534608
0.0149300, 216914.9398843
0.0149400, 283688.2533081
0.0149500, 300181.4383869
0.0149600, 369800.0611276
0.0149700, 412278.3035245
0.0149800, 409318.9882732
0.0149900, 363513.1558348
0.0150000, 328459.2076727
0.0150100, 309289.5008952
0.0150200, 14056493.9562262
0.0150300, 4663970.2439292
0.0150400, 161690.4473400
0.0150500, 189621.6026723
0.0150600, 46982.1979584
0.0150700, 187041.6735810
0.0150800, 73920.5699992
0.0150900, 51193.5258602
0.0151000, 97698.5342009
0.0151100, 122524.5520743
0.0151200, 152814.2348605
0.0151300, 146300.9107422
0.0151400, 106789.9838468
0.0151500, 109644.7919648
0.0151600, 112289.3107825
0.0151700, 84692.9273611
0.0151800, 95942.8485558
0.0151900, 143003.6479430
0.0152000, 96773.9705758
0.0152100, 68616.5267629
0.0152200, 77364.0608099
0.0152300, 79667.2228774
0.0152400, 63591.6164364
0.0152500, 62798.5981531
0.0152600, 60078.5175916
0.0152700, 39301.7807866
0.0152800, 56776.7663838
0.0152900, 50358.9082586
0.0153000, 53176.4260646
0.0153100, 33698.5519570
0.0153200, 47680.1222524
0.0153300, 36202.3970615
0.0153400, 52567.6994456
0.0153500, 67519.5630614
0.0153600, 38289.8752414
0.0153700, 50008.7637320
0.0153800, 34161.8456322
0.0153900, 71316.5917441
0.0154000, 40439.0077277
0.0154100, 61522.5223231
0.0154200, 34260.4572795
0.0154300, 61453.3569628
0.0154400, 66016.5165546
0.0154500, 41569.6358536
0.0154600, 52339.4404632
0.0154700, 87452.2994152
0.0154800, 81746.8054483
0.0154900, 76151.6920364
0.0155000, 74524.4749394
0.0155100, 76149.2478558
0.0155200, 84831.6336339
0.0155300, 88097.2765186
0.0155400, 97074.5565274
0.0155500, 84997.5056222
0.0155600, 125326.4432193
0.0155700, 106468.6242327
0.0155800, 86735.2924247
0.0155900, 133346.5651489
0.0156000, 122126.3828540
0.0156100, 117788.9462386
0.0156200, 142134.4575991
0.0156300, 156778.0536746
0.0156400, 151908.0653323
0.0156500, 160459.1388641
0.0156600, 167828.0473729
0.0156700, 188099.4054988
0.0156800, 183777.5355423
0.0156900, 174561.5355627
0.0157000, 198829.4679267
0.0157100, 216503.8927063
0.0157200, 227800.8232909
0.0157300, 210614.5761575
0.0157400, 229017.3832354
0.0157500, 228674.1753959
0.0157600, 252297.7348789
0.0157700, 284388.6866755
0.0157800, 241044.1441770
0.0157900, 296815.1180314
0.0158000, 265741.5771196
0.0158100, 302505.0657047
0.0158200, 326615.9689988
0.0158300, 341825.2896042
0.0158400, 411760.3352741
0.0158500, 440418.8639750
0.0158600, 541346.7160665
0.0158700, 590367.5286633
0.0158800, 664872.3066552
0.0158900, 734943.4696635
0.0159000, 766388.7952834
0.0159100, 808976.1724501
0.0159200, 861445.7497034
0.0159300, 1001571.0079670
0.0159400, 1153199.3580825
0.0159500, 1387515.7735997
0.0159600, 1640815.5286482
0.0159700, 1930561.3963728
0.0159800, 2325266.4456118
0.0159900, 2628659.5899738
0.0160000, 2923796.5307199
0.0160100, 3118736.1984825
0.0160200, 3154644.6483851
0.0160300, 3090030.2071433
0.0160400, 3007736.3567961
0.0160500, 2803984.8391505
0.0160600, 2514313.2758529
0.0160700, 2127969.3166973
0.0160800, 1762868.6969051
0.0160900, 1439265.0697662
0.0161000, 1197848.8173931
0.0161100, 1019847.0776273
0.0161200, 921597.5891570
0.0161300, 826551.7652126
0.0161400, 759628.8093563
0.0161500, 631085.2713168
0.0161600, 502310.1452529
0.0161700, 416059.8676272
0.0161800, 364159.5768726
0.0161900, 343604.2092001
0.0162000, 320102.4426648
0.0162100, 315158.6338989
0.0162200, 327256.9369777
0.0162300, 280346.0373485
0.0162400, 291749.7936383
0.0162500, 279127.7341165
0.0162600, 261255.5549840
0.0162700, 227192.3722399
0.0162800, 246031.7340548
0.0162900, 260787.7234687
0.0163000, 204358.7896862
0.0163100, 226152.9289176
0.0163200, 226336.9910664
0.0163300, 216543.9348516
0.0163400, 204168.0522756
0.0163500, 204402.5040478
0.0163600, 179948.1904577
0.0163700, 185196.7253544
0.0163800, 174244.5998848
0.0163900, 180229.4844747
0.0164000, 149265.6818060
0.0164100, 169346.3619509
0.0164200, 164382.9695589
0.0164300, 134119.0478717
0.0164400, 136538.9626627
0.0164500, 158803.2676647
0.0164600, 124176.3774999
0.0164700, 133802.8512439
0.0164800, 117194.7981141
0.0164900, 132549.2244036
0.0165000, 141777.4357964
0.0165100, 93450.4779335
0.0165200, 110833.3256832
0.0165300, 116032.5393715
0.0165400, 89156.8017203
0.0165500, 97666.2583137
0.0165600, 122552.0297833
0.0165700, 96955.5007671
0.0165800, 85198.5980753
0.0165900, 107404.9760486
0.0166000, 110219.8466520
0.0166100, 110477.4077764
0.0166200, 66833.8936543
0.0166300, 108162.2152371
0.0166400, 99004.2917252
0.0166500, 97091.2473141
0.0166600, 123636.4918016
0.0166700, 86980.8836527
0.0166800, 90545.2340712
0.0166900, 125534.9442386
0.0167000, 112963.9989776
0.0167100, 95731.4263970
0.0167200, 127954.2083403
